1	2115899	2144159	C1orf86	9
1	2160134	2241652	SKI	1
1	2252696	2322993	MORN1	1
1	2281853	2284100	LOC100129534	1
1	2323214	2336885	RER1	1
1	2336241	2344010	PEX10	2
1	2407754	2436964	PLCH2	1
1	2439975	2458035	PANK4	1
1	2460184	2461684	HES5	1
1	2481359	2484284	LOC115110	1
1	2487208	2488450	LOC100133445	1
1	2487805	2495267	TNFRSF14	1
1	2517899	2522908	FAM213B	8
1	2522081	2564481	MMEL1	1
1	2572807	2706230	TTC34	1
1	2938046	2939467	ACTRT2	1
1	2976181	2984289	LINC00982	2
1	2985742	3355185	PRDM16	2
1	3044539	3044599	MIR4251	1
1	3371147	3397677	ARHGEF16	1
1	3404506	3528059	MEGF6	1
1	3477260	3477354	MIR551A	1
1	3541556	3546694	TPRG1L	1
1	3547331	3566671	WRAP73	1
1	3569129	3652765	TP73	13
1	3652548	3663937	TP73-AS1	5
1	3668965	3688209	CCDC27	1
1	3689352	3692546	SMIM1	1
1	3696784	3713068	LRRC47	1
1	3728645	3773797	CEP104	1
1	3773845	3801993	DFFB	1
1	3805697	3816857	C1orf174	1
1	3816968	3832011	LOC100133612	1
1	4000672	4012643	LOC728716	1
1	4472111	4484744	LOC284661	1
1	4715105	4843851	AJAP1	2
1	5624131	5624203	MIR4417	1
1	5922732	5922801	MIR4689	1
1	5922870	6052533	NPHP4	1
1	6052358	6161253	KCNAB2	6
1	6161847	6240194	CHD5	1
1	6245080	6259679	RPL22	1
1	6266189	6281359	RNF207	1
1	6281253	6296044	ICMT	1
1	6296300	6299502	LINC00337	1
1	6304252	6305638	HES3	1
1	6307406	6321035	GPR153	1
1	6324332	6453826	ACOT7	4
1	6475294	6479979	HES2	1
1	6484848	6521004	ESPN	1
1	6489894	6489956	MIR4252	1
1	6521214	6526255	TNFRSF25	6
1	6526152	6580121	PLEKHG5	8
1	6581407	6614658	NOL9	1
1	6615338	6639817	TAS1R1	2
1	6640051	6649340	ZBTB48	3
1	6650784	6662929	KLHL21	1
1	6673756	6684093	PHF13	1
1	6684925	6695646	THAP3	3
1	6694228	6761966	DNAJC11	1
1	6845384	7829766	CAMTA1	4
1	7831329	7841492	VAMP3	1
1	7844763	7905237	PER3	1
1	7907672	7913551	UTS2	2
1	7975931	8003225	TNFRSF9	1
1	8021714	8045342	PARK7	2
1	8071779	8086393	ERRFI1	1
1	8384390	8404227	SLC45A1	1
1	8412464	8877699	RERE	3
1	8921059	8939151	ENO1	2
1	8938894	8939943	ENO1-AS1	1
1	9005893	9035148	CA6	4
1	9063359	9086404	SLC2A7	1
1	9097005	9129887	SLC2A5	2
1	9164476	9189229	GPR157	1
1	9211727	9211836	MIR34A	1
1	9294863	9331394	H6PD	1
1	9352941	9429590	SPSB1	1
1	9599528	9642831	SLC25A33	1
1	9648932	9674935	TMEM201	2
1	9711790	9789172	PIK3CD	1
1	9712668	9714644	C1orf200	1
1	9789079	9884550	CLSTN1	2
1	9908334	9970316	CTNNBIP1	2
1	9989776	10002826	LZIC	1
1	10003486	10045556	NMNAT1	1
1	10057255	10076078	RBP7	1
1	10093041	10241296	UBE4B	2
1	10270764	10441661	KIF1B	2
1	10459085	10480201	PGD	1
1	10490159	10502872	APITD1	2
1	10490159	10512060	APITD1-CORT	5
1	10509776	10512060	CORT	1
1	10520603	10532613	DFFA	2
1	10535003	10690815	PEX14	1
1	10696666	10856733	CASZ1	2
1	11006530	11042094	C1orf127	1
1	11072679	11085549	TARDBP	1
1	11086580	11107296	MASP2	2
1	11114649	11120091	SRM	1
1	11126676	11159938	EXOSC10	2
1	11166588	11322608	MTOR	1
1	11203955	11209595	MTOR-AS1	1
1	11249346	11256038	ANGPTL7	1
1	11333255	11348491	UBIAD1	1
1	11539295	11597640	PTCHD2	1
1	11708418	11714888	FBXO2	1
1	11714432	11723384	FBXO44	4
1	11724150	11734409	FBXO6	1
1	11734537	11751678	MAD2L2	2
1	11751781	11780336	DRAXIN	1
1	11796142	11810828	AGTRAP	5
1	11845787	11866160	MTHFR	1
1	11866153	11903201	CLCN6	3
1	11900376	11907673	NPPA-AS1	1
1	11905767	11907840	NPPA	1
1	11917521	11918992	NPPB	1
1	11979645	11986485	KIAA2013	1
1	11994724	12035599	PLOD1	1
1	12040238	12073572	MFN2	2
1	12079299	12092106	MIIP	1
1	12123434	12204264	TNFRSF8	3
1	12227060	12269277	TNFRSF1B	1
1	12251762	12251839	MIR4632	1
1	12290113	12572098	VPS13D	2
1	12567300	19461024	SNORA59A	2
1	12627939	12677820	DHRS3	1
1	12704566	12727097	AADACL4	1
1	12776118	12788726	AADACL3	2
1	12806163	12821102	C1orf158	1
1	12834991	12838048	PRAMEF12	1
1	12851546	12856777	PRAMEF1	1
1	12884468	12891264	PRAMEF11	1
1	12907236	12908237	LOC649330	1
1	12907261	12908578	HNRNPCL1	1
1	12916941	12921764	PRAMEF2	1
1	12939033	12946025	PRAMEF4	1
1	12952727	12958094	PRAMEF10	1
1	12998302	13368936	PRAMEF6	2
1	13035543	13331671	PRAMEF22	2
1	13108514	13369057	PRAMEF5	2
1	13182960	13184326	HNRNPCP5	1
1	13328196	13331692	PRAMEF3	1
1	13421176	13648987	PRAMEF15	2
1	13421176	13648988	PRAMEF9	2
1	13447414	13452656	PRAMEF13	1
1	13495254	13498259	PRAMEF16	1
1	13516066	13747803	PRAMEF20	2
1	13521963	13747803	PRAMEF21	2
1	13716088	13719064	PRAMEF17	1
1	13801445	13840242	LRRC38	1
1	13910252	13944452	PDPN	4
1	14026735	14151574	PRDM2	4
1	14925213	15444544	KAZN	5
1	15438311	15478960	TMEM51-AS1	1
1	15479028	15546974	TMEM51	4
1	15490692	15498120	C1orf195	2
1	15573768	15724622	FHAD1	1
1	15736391	15756839	EFHD2	1
1	15764938	15773153	CTRC	1
1	15783223	15798586	CELA2A	1
1	15802596	15817895	CELA2B	1
1	15817896	15851285	CASP9	5
1	15853352	15898228	DNAJC16	1
1	15898194	15911605	AGMAT	1
1	15943953	15987552	DDI2	1
1	15986364	15988217	RSC1A1	1
1	16010827	16061264	PLEKHM2	1
1	16062809	16067884	SLC25A34	1
1	16068987	16074292	TMEM82	1
1	16085255	16113084	FBLIM1	3
1	16133657	16134194	UQCRHL	1
1	16160710	16174642	FLJ37453	1
1	16174359	16266950	SPEN	1
1	16268364	16302627	ZBTB17	2
1	16330731	16333184	C1orf64	1
1	16340523	16345285	HSPB7	1
1	16348486	16360545	CLCNKA	3
1	16370231	16383821	CLCNKB	2
1	16384264	16400127	FAM131C	1
1	16450832	16482582	EPHA2	1
1	16524599	16539104	ARHGEF19	1
1	16558182	16563659	RSG1	1
1	16576559	16678948	FBXO42	1
1	16693525	16724643	SZRD1	6
1	16725138	16763919	SPATA21	1
1	16767167	16786584	NECAP2	3
1	16793931	16819196	CROCCP3	1
1	16875409	17185516	MIR3675	3
1	16888922	16940100	NBPF1	1
1	16944751	16957401	CROCCP2	1
1	16972069	16976915	MST1P2	1
1	17017713	17046652	ESPNP	1
1	17081129	17090975	MST1L	1
1	17248445	17299474	CROCC	1
1	17300999	17308081	MFAP2	4
1	17312453	17338423	ATP13A2	3
1	17345225	17380665	SDHB	1
1	17393256	17445948	PADI2	1
1	17531621	17572501	PADI1	1
1	17575593	17610727	PADI3	1
1	17634690	17690495	PADI4	1
1	17698741	17728195	PADI6	1
1	17733251	17766250	RCC2	2
1	17866330	18024370	ARHGEF10L	2
1	18081808	18153558	ACTL8	1
1	18434240	18704977	IGSF21	1
1	18807424	18812480	KLHDC7A	1
1	18957500	19075360	PAX7	3
1	19166093	19186155	TAS1R2	1
1	19197924	19229293	ALDH4A1	3
1	19209696	19209769	MIR4695	1
1	19230774	19282826	IFFO2	1
1	19401000	19536746	UBR4	1
1	19542158	19578053	EMC1	4
1	19578075	19586622	MRTO4	1
1	19592476	19600568	AKR7L	2
1	19609057	19615280	AKR7A3	1
1	19619741	19622230	LOC100506730	1
1	19629202	19638640	AKR7A2	1
1	19638740	19655794	PQLC2	3
1	19665267	19812135	CAPZB	5
1	19923471	19956315	MINOS1	5
1	19923471	19984949	MINOS1-NBL1	2
1	19934301	19935138	RPS14P3	1
1	19969723	19984949	NBL1	8
1	19991780	20006055	HTR6	1
1	20008706	20126410	TMCO4	1
1	20140522	20141771	RNF186	1
1	20208888	20239437	OTUD3	1
1	20246800	20250110	PLA2G2E	1
1	20301924	20306932	PLA2G2A	4
1	20396701	20418394	PLA2G5	1
1	20439143	20446059	PLA2G2D	2
1	20465823	20476879	PLA2G2F	1
1	20490484	20501687	PLA2G2C	1
1	20512578	20519942	UBXN10	1
1	20617412	20681387	VWA5B1	1
1	20686294	20755287	LOC339505	1
1	20808884	20812728	CAMK2N1	1
1	20825941	20834674	MUL1	1
1	20878932	20881513	FAM43B	1
1	20915444	20945400	CDA	1
1	20959948	20978004	PINK1	1
1	20978260	20988037	DDOST	1
1	20990507	21044317	KIF17	2
1	21046225	21059133	SH2D5	2
1	21069171	21113181	HP1BP3	1
1	21132785	21503381	EIF4G3	4
1	21543740	21672034	ECE1	4
1	21619783	21626362	LOC100506801	1
1	21766583	21811393	NBPF3	4
1	21835858	21904905	ALPL	3
1	21922708	21995856	RAP1GAP	3
1	22004792	22109688	USP48	2
1	22138758	22151714	LDLRAD2	1
1	22148737	22263750	HSPG2	1
1	22303418	22315847	CELA3B	1
1	22328149	22339035	CELA3A	1
1	22351707	22357715	LINC00339	2
1	22379120	22419436	CDC42	3
1	22443798	22469519	WNT4	1
1	22778344	22857650	ZBTB40	2
1	22890004	22930087	EPHA8	2
1	22963118	22966175	C1QA	1
1	22970118	22974603	C1QC	2
1	22979682	22988029	C1QB	1
1	23037331	23241823	EPHB2	2
1	23046010	23046091	MIR4684	1
1	23189652	23189719	MIR4253	1
1	23337327	23342343	C1orf234	1
1	23345941	23410184	KDM1A	2
1	23370798	23370865	MIR3115	1
1	23410516	23495351	LUZP1	2
1	23518388	23521222	HTR1D	1
1	23636276	23670853	HNRNPR	4
1	23685941	23696357	ZNF436	2
1	23695464	23698330	C1orf213	2
1	23707555	23751261	TCEA3	1
1	23755056	23810750	ASAP3	2
1	23832920	23857712	E2F2	1
1	23884421	23886285	ID3	1
1	23953824	23967056	MDS2	1
1	24018269	24022915	RPL11	2
1	24069856	24088549	TCEB3	1
1	24086872	24104787	LOC100506963	1
1	24104876	24114722	PITHD1	1
1	24117646	24122029	LYPLA2	1
1	24122089	24127294	GALE	3
1	24128367	24151949	HMGCL	2
1	24171572	24194859	FUCA1	1
1	24200460	24239817	CNR2	1
1	24255560	24255637	MIR378F	1
1	24286301	24289949	PNRC2	1
1	24382531	24438665	MYOM3	1
1	24446261	24469775	IL22RA1	1
1	24480647	24513765	IFNLR1	3
1	24526730	24538180	LOC284632	1
1	24645812	24690970	GRHL3	4
1	24683489	24741587	STPG1	4
1	24742245	24799473	NIPAL3	1
1	24822823	24828850	RCAN3AS	3
1	24828841	24863510	RCAN3	10
1	24882567	24935818	NCMAP	1
1	24969594	24999772	SRRM1	1
1	25071760	25170815	CLIC4	1
1	25226002	25291501	RUNX3	2
1	25548767	25559013	SYF2	2
1	25568740	25573985	C1orf63	1
1	25598981	25656936	RHD	2
1	25664789	25688852	TMEM50A	1
1	25688740	25747363	RHCE	4
1	25757388	25826698	TMEM57	1
1	25870076	25895377	LDLRAP1	1
1	25943959	26111258	MAN1C1	1
1	26126667	26144713	SEPN1	2
1	26146397	26159433	MTFR1L	4
1	26146445	26150097	LOC646471	1
1	26160497	26185848	AUNIP	1
1	26187975	26197744	PAQR7	1
1	26210677	26233368	STMN1	4
1	26232853	26232945	MIR3917	1
1	26286258	26324648	PAFAH2	1
1	26348271	26362954	EXTL1	1
1	26364514	26372604	SLC30A2	2
1	26377796	26394125	TRIM63	1
1	26437656	26452039	PDIK1L	3
1	26485511	26489119	FAM110D	1
1	26496388	26497364	ZNF593	1
1	26503981	26516375	CNKSR1	2
1	26517119	26529033	CATSPER4	1
1	26560644	26605529	CEP85	3
1	26606213	26608013	SH3BGRL3	1
1	26608773	26644756	UBXN11	3
1	26644411	26647014	CD52	1
1	26648350	26680621	AIM1L	1
1	26688125	26699266	ZNF683	2
1	26737269	26756219	LIN28A	1
1	26758773	26797795	DHDDS	4
1	26798902	26803133	HMGN2	1
1	26856249	26901520	RPS6KA1	2
1	26881033	26881084	MIR1976	1
1	27022522	27108601	ARID1A	2
1	27114454	27124894	PIGV	2
1	27153201	27182211	ZDHHC18	1
1	27189633	27190947	SFN	1
1	27205873	27216869	GPN2	1
1	27216979	27226962	GPATCH3	1
1	27237975	27240567	NR0B2	1
1	27248213	27273362	NUDC	1
1	27276047	27286901	C1orf172	1
1	27320195	27327377	TRNP1	1
1	27331511	27339333	FAM46B	1
1	27425300	27481621	SLC9A1	2
1	27561007	27635124	WDTC1	2
1	27648636	27662891	TMEM222	4
1	27650365	27653016	LOC644961	1
1	27668483	27680423	SYTL1	2
1	27681670	27693337	MAP3K6	1
1	27695601	27701315	FCN3	2
1	27705596	27709805	CD164L2	1
1	27719148	27722317	GPR3	1
1	27730734	27816678	WASF2	2
1	27860756	27930143	AHDC1	1
1	27938801	27961727	FGR	3
1	27992572	27998724	IFI6	3
1	28052490	28089423	FAM76A	5
1	28099694	28150963	STX12	1
1	28157252	28178183	PPP1R8	3
1	28160912	28161077	SCARNA1	1
1	28199055	28213193	THEMIS2	3
1	28218049	28241236	RPA2	1
1	28261504	28285663	SMPDL3B	2
1	28286504	28294604	XKR8	1
1	28296855	28415148	EYA3	1
1	28473677	28520447	PTAFR	4
1	28526790	28559542	DNAJC8	1
1	28562602	28564616	ATPIF1	3
1	28585963	28609002	SESN2	1
1	28655513	28662478	MED18	2
1	28696093	28826881	PHACTR4	2
1	28832455	28837404	SNHG3	2
1	28832455	28865708	RCC1	6
1	28879529	28905057	TRNAU1AP	2
1	28905050	28908366	SNHG12	1
1	28905255	28905334	SNORD99	1
1	28906276	28906405	SNORA61	1
1	28906893	28907024	SNORA44	1
1	28907432	28907565	SNORA16A	1
1	28918712	28921088	RAB42	2
1	28929609	28969604	TAF12	2
1	28975112	28975246	RNU11	1
1	28995240	29042115	GMEB1	2
1	29063133	29096287	YTHDF2	3
1	29138654	29190208	OPRD1	1
1	29213603	29446558	EPB41	6
1	29445937	29450421	TMEM200B	2
1	29474250	29508637	SRSF4	1
1	29519385	29557454	MECR	2
1	29563028	29653325	PTPRU	4
1	31184124	31196432	MATN1	1
1	31191619	31199593	MATN1-AS1	1
1	31205315	31230683	LAPTM5	1
1	31212003	31212079	MIR4420	1
1	31342313	31381480	SDC3	1
1	31404353	31538564	PUM1	2
1	31441010	31441084	SNORD85	1
1	31652592	31712734	NKAIN1	1
1	31732415	31769644	SNRNP40	1
1	31769842	31837780	ZCCHC17	1
1	31838100	31845923	FABP3	1
1	31882412	31907527	SERINC2	5
1	31971839	31974167	LOC149086	1
1	31984036	31989846	LOC284551	1
1	32042086	32053287	TINAGL1	3
1	32083301	32092919	HCRTR1	1
1	32095463	32110838	PEF1	3
1	32117848	32169768	COL16A1	1
1	32192718	32229648	BAI2	1
1	32224261	32224336	MIR4254	1
1	32256023	32281652	SPOCD1	3
1	32372022	32403988	PTP4A2	3
1	32479295	32526460	KHDRBS1	4
1	32538503	32568467	TMEM39B	1
1	32573644	32642168	KPNA6	1
1	32645345	32663886	TXLNA	1
1	32666202	32670991	CCDC28B	1
1	32671236	32674288	IQCC	2
1	32674695	32681797	DCDC2B	1
1	32681798	32687926	TMEM234	1
1	32687971	32697205	EIF3I	1
1	32697261	32707311	MTMR9LP	1
1	32712818	32714461	FAM167B	1
1	32716840	32751766	LCK	2
1	32757708	32799224	HDAC1	1
1	32799430	32801840	MARCKSL1	2
1	32826871	32827844	FAM229A	1
1	32827862	32829924	TSSK3	1
1	32830705	32860062	BSDC1	4
1	32930658	32953459	ZBTB8B	1
1	33004772	33071542	ZBTB8A	1
1	33087307	33116185	ZBTB8OS	1
1	33116749	33151812	RBBP4	3
1	33145507	33168361	SYNC	2
1	33207512	33240571	KIAA1522	3
1	33240840	33283633	YARS	1
1	33283043	33324480	S100PBP	2
1	33327869	33338093	FNDC5	3
1	33352098	33360247	HPCA	1
1	33360196	33366953	TMEM54	1
1	33402050	33430286	RNF19B	2
1	33473541	33502512	AK2	5
1	33546714	33585995	ADC	1
1	33611003	33647671	TRIM62	1
1	33722174	33766320	ZNF362	1
1	33772367	33786699	A3GALT2	1
1	33789224	33841194	PHC2	2
1	33797994	33798093	MIR3605	1
1	33938232	33961995	ZSCAN20	1
1	33979599	34631443	CSMD2	2
1	34326076	34330392	HMGB4	2
1	34334557	34351059	LOC402779	1
1	34632624	34684731	C1orf94	2
1	35220648	35224113	GJB5	1
1	35225342	35229325	GJB4	1
1	35246790	35251967	GJB3	2
1	35258599	35261348	GJA4	1
1	35315963	35325417	SMIM12	3
1	35331037	35370984	DLGAP3	1
1	35441300	35444307	LOC653160	1
1	35447127	35450948	ZMYM6NB	1
1	35451767	35497569	ZMYM6	1
1	35544972	35581455	ZMYM1	1
1	35649201	35658743	SFPQ	1
1	35734568	35887545	ZMYM4	1
1	35899091	36023037	KIAA0319L	1
1	36023393	36032380	NCDN	3
1	36038971	36060927	TFAP2E	1
1	36065143	36107445	PSMB2	3
1	36179477	36184790	C1orf216	1
1	36197713	36235551	CLSPN	2
1	36273828	36323490	AGO4	1
1	36348810	36389899	AGO1	1
1	36396683	36522063	AGO3	2
1	36549676	36553876	TEKT2	1
1	36554453	36559533	ADPRHL2	1
1	36560844	36565850	COL8A2	1
1	36602170	36621654	TRAPPC3	7
1	36621803	36646441	MAP7D1	1
1	36690017	36770957	THRAP3	1
1	36771994	36786948	SH3D21	2
1	36787632	36789755	EVA1B	1
1	36805225	36851485	STK40	1
1	36859031	36863493	LSM10	1
1	36883507	36916086	OSCP1	2
1	36921362	36930040	MRPS15	1
1	36931644	36948915	CSF3R	3
1	37261128	37499844	GRIK3	1
1	37627164	37627235	MIR4255	1
1	37920480	37940044	LOC728431	1
1	37940119	37949978	ZC3H12A	1
1	37955561	37980420	MEAF6	6
1	37966536	37966595	MIR5581	1
1	38000050	38019945	SNIP1	1
1	38022520	38032458	DNALI1	1
1	38032413	38061586	GNL2	1
1	38076951	38100595	RSPO1	4
1	38147242	38156192	C1orf109	1
1	38158073	38175391	CDCA8	2
1	38181646	38230824	EPHA10	2
1	38259774	38267278	MANEAL	3
1	38268614	38273865	YRDC	1
1	38273473	38275126	C1orf122	2
1	38275239	38325292	MTF1	1
1	38326369	38412729	INPP5B	1
1	38422652	38455761	SF3A3	1
1	38462442	38471187	FHL3	2
1	38478384	38490497	UTP11L	1
1	38509523	38512450	POU3F1	1
1	38554903	38555001	MIR3659	1
1	38674706	38680439	LOC339442	1
1	39303869	39325495	RRAGC	2
1	39328162	39339050	MYCBP	2
1	39328162	39347298	GJA9-MYCBP	5
1	39339739	39347298	GJA9	1
1	39351479	39407456	RHBDL2	1
1	39456916	39471737	AKIRIN1	2
1	39491967	39500308	NDUFS5	2
1	39549839	39952810	MACF1	1
1	39875176	39882154	KIAA0754	1
1	39957318	39995541	BMP8A	1
1	39987952	40025370	PPIEL	1
1	40026485	40042521	PABPC4	3
1	40033046	40033182	SNORA55	1
1	40089103	40105348	HEYL	1
1	40124793	40137710	NT5C1A	1
1	40144645	40157089	HPCAL4	1
1	40204517	40229586	PPIE	5
1	40223903	40254533	BMP8B	1
1	40235197	40237020	OXCT2	1
1	40306706	40349177	TRIT1	1
1	40361096	40367687	MYCL	3
1	40420784	40435628	MFSD2A	2
1	40506255	40538321	CAP1	2
1	40538382	40563142	PPT1	2
1	40627041	40706593	RLF	1
1	40713573	40717365	TMCO2	1
1	40723722	40759856	ZMPSTE24	1
1	40766163	40782939	COL9A2	1
1	40839378	40888998	SMAP2	4
1	40916337	40929390	ZFP69B	1
1	40943302	40962015	ZFP69	1
1	40974433	40982214	EXO5	1
1	40997233	41013841	ZNF684	1
1	41086352	41131324	RIMS3	1
1	41154752	41157933	LOC100130557	1
1	41157242	41237275	NFYC	5
1	41220027	41220118	MIR30E	1
1	41222956	41223044	MIR30C1	1
1	41249684	41306124	KCNQ4	2
1	41326728	41328018	CITED4	1
1	41445007	41478235	CTPS1	1
1	41480262	41509562	SLFNL1-AS1	1
1	41481269	41487427	SLFNL1	2
1	41492871	41707815	SCMH1	7
1	41944446	41950344	EDN2	1
1	41972036	42501596	HIVEP3	4
1	42619092	42621495	GUCA2B	1
1	42628362	42630395	GUCA2A	1
1	42642210	42801548	FOXJ3	4
1	42846468	42889900	RIMKLA	1
1	42896001	42921938	ZMYND12	2
1	42922173	42926086	PPCS	2
1	43000560	43120335	CCDC30	1
1	43124048	43142429	PPIH	1
1	43148066	43168020	YBX1	1
1	43198764	43205925	CLDN19	3
1	43212006	43232755	LEPRE1	3
1	43232916	43241413	C1orf50	2
1	43253661	43263901	LOC100129924	1
1	43272723	43283059	CCDC23	1
1	43282776	43310660	ERMAP	2
1	43312244	43318146	ZNF691	2
1	43391046	43424847	SLC2A1	1
1	43424720	43449029	SLC2A1-AS1	1
1	43613594	43622067	FAM183A	1
1	43629845	43638241	EBNA1BP2	2
1	43638001	43720029	WDR65	3
1	43735665	43739673	TMEM125	1
1	43747557	43751288	C1orf210	2
1	43766566	43788781	TIE1	2
1	43803475	43820135	MPL	1
1	43824626	43828873	CDC20	1
1	43829068	43833745	ELOVL1	5
1	43849579	43855483	MED8	3
1	43855556	43919918	SZT2	1
1	43916674	43919660	HYI	3
1	43996547	44089343	PTPRF	2
1	44115797	44171189	KDM4A	1
1	44165409	44173012	KDM4A-AS1	1
1	44173204	44396837	ST3GAL3	25
1	44398992	44402912	ARTN	3
1	44412478	44433694	IPO13	1
1	44435653	44439043	DPH2	2
1	44440602	44443972	ATP6V0B	2
1	44444874	44456843	B4GALT2	3
1	44457280	44462198	CCDC24	1
1	44462155	44497164	SLC6A9	6
1	44584522	44600809	KLF17	1
1	44679125	44686351	DMAP1	3
1	44686742	44820939	ERI3	1
1	44870960	45117396	RNF220	1
1	45011165	45011224	MIR5584	1
1	45119501	45140099	TMEM53	1
1	45140394	45191263	C1orf228	1
1	45205490	45233438	KIF2C	1
1	45241246	45244412	RPS8	1
1	45241537	45241610	SNORD55	1
1	45242164	45242261	SNORD46	1
1	45243514	45243584	SNORD38A	1
1	45244062	45244130	SNORD38B	1
1	45249257	45253426	BEST4	1
1	45266036	45271667	PLK3	1
1	45271586	45272957	TCTEX1D4	1
1	45274154	45279801	BTBD19	1
1	45285516	45308616	PTCH2	2
1	45316194	45452394	EIF2B3	3
1	45468220	45477027	HECTD3	1
1	45477805	45481341	UROD	2
1	45482076	45672250	ZSWIM5	1
1	45769582	45771291	LOC400752	1
1	45792545	45794346	HPDL	1
1	45794914	45806142	MUTYH	6
1	45805342	45809650	TOE1	1
1	45809555	45956840	TESK2	1
1	45959598	45965751	CCDC163P	3
1	45965856	45976739	MMACHC	1
1	45976707	45988562	PRDX1	4
1	46016455	46035723	AKR1A1	4
1	46049660	46084578	NASP	3
1	46085716	46089731	CCDC17	2
1	46092976	46152302	GPBP1L1	1
1	46111452	46112357	RPS15AP10	1
1	46153847	46160108	TMEM69	1
1	46159998	46216485	IPP	2
1	46269285	46501796	MAST2	1
1	46505812	46598708	PIK3R3	2
1	46640749	46651634	TSPAN1	1
1	46654353	46685977	POMGNT1	2
1	46669006	46686928	LURAP1	1
1	46713367	46744145	RAD54L	2
1	46744072	46769038	LRRC41	1
1	46769380	46782447	UQCRH	1
1	46805849	46830824	NSUN4	6
1	46859939	46879520	FAAH	1
1	46899499	46911374	LOC729041	1
1	46972668	46979886	DMBX1	2
1	47004368	47035927	MKNK1-AS1	1
1	47011316	47016887	KNCN	1
1	47023079	47069966	MKNK1	5
1	47073387	47082563	MOB3C	2
1	47100711	47134099	ATPAF1	4
1	47137497	47139256	TEX38	1
1	47139708	47157769	EFCAB14-AS1	2
1	47140831	47184736	EFCAB14	1
1	47264670	47285021	CYP4B1	2
1	47308767	47366147	CYP4Z2P	1
1	47394846	47407156	CYP4A11	1
1	47489240	47516423	CYP4X1	1
1	47533160	47583992	CYP4Z1	1
1	47603107	47614526	CYP4A22	1
1	47644922	47646011	LINC00853	1
1	47649261	47655771	PDZK1IP1	1
1	47681963	47695443	TAL1	1
1	47715811	47779819	STIL	2
1	47799469	47844511	CMPK1	4
1	47881744	47883724	FOXE3	1
1	47897807	47900313	FOXD2-AS1	1
1	47901689	47906363	FOXD2	1
1	48226200	48462562	TRABD2B	1
1	48567387	48648100	SKINTL	1
1	48688357	48714316	SLC5A9	2
1	48761044	48937876	SPATA6	1
1	48998527	50489626	AGBL4	1
1	49193540	49242547	BEND5	1
1	50513686	50667540	ELAVL4	5
1	50883223	50889119	DMRTA2	1
1	50906935	51425936	FAF1	1
1	51434367	51440309	CDKN2C	2
1	51567906	51613754	C1orf185	1
1	51701945	51739119	RNF11	1
1	51752930	51810785	TTC39A	2
1	51819935	51984995	EPS15	2
1	52082546	52254891	OSBPL9	8
1	52254866	52344609	NRD1	3
1	52302016	52302074	MIR761	1
1	52373628	52456436	RAB3B	1
1	52485804	52521843	TXNDC12	3
1	52497777	52499472	KTI12	1
1	52521857	52556388	BTF3L4	3
1	52607766	52812358	ZFYVE9	2
1	52816265	52831877	CC2D1B	1
1	52838501	52870143	ORC1	3
